Vslt 2019-06-11 09:06:29.382000 98030.0 98035.0 2019-06-11 09:16:41.709000 -5.0 -5.0
Vslt 2019-06-11 09:06:29.382000 98030.0 98035.0 2019-06-11 09:16:41.709000 -5.0 -10.0
Vslt 2019-06-11 09:06:29.382000 98030.0 98035.0 2019-06-11 09:16:41.709000 -5.0 -15.0
Vslti 2019-06-11 09:06:29.382000 98030.0 98130.0 2019-06-11 09:32:23.619000 -100.0 -115.0
Vslti 2019-06-11 09:06:29.382000 98030.0 98130.0 2019-06-11 09:32:23.619000 -100.0 -215.0
Vslf 2019-06-11 09:06:29.382000 98030.0 98130.0 2019-06-11 09:32:23.619000 -100.0 -315.0
Vslf 2019-06-11 09:06:29.382000 98030.0 98130.0 2019-06-11 09:32:23.619000 -100.0 -415.0
Cslt 2019-06-11 10:30:04.623000 98030.0 98075.0 2019-06-11 10:31:47.532000 45.0 -370.0
Cslt 2019-06-11 10:30:04.623000 98030.0 98135.0 2019-06-11 10:30:47.151000 105.0 -265.0
Cslt 2019-06-11 10:30:04.623000 98030.0 98075.0 2019-06-11 10:31:47.532000 45.0 -220.0
Cslti 2019-06-11 10:30:04.623000 98030.0 98135.0 2019-06-11 10:30:47.151000 105.0 -115.0
Cslti 2019-06-11 10:30:04.623000 98030.0 98025.0 2019-06-11 10:32:04.185000 -5.0 -120.0
Cslf 2019-06-11 10:30:04.623000 98030.0 98135.0 2019-06-11 10:30:47.151000 105.0 -15.0
Cslf 2019-06-11 10:30:04.623000 98030.0 97925.0 2019-06-11 10:36:37.423000 -105.0 -120.0
Vslt 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -220.0
Vslt 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -320.0
Vslt 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -420.0
Vslti 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -520.0
Vslti 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -620.0
Vslf 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -720.0
Vslf 2019-06-11 10:41:25.769000 98030.0 98130.0 2019-06-11 10:42:09.488000 -100.0 -820.0
Cslt 2019-06-11 11:03:42.539000 98030.0 98020.0 2019-06-11 11:07:15.566000 -10.0 -830.0
Cslt 2019-06-11 11:03:42.539000 98030.0 98020.0 2019-06-11 11:07:15.566000 -10.0 -840.0
Cslt 2019-06-11 11:03:42.539000 98030.0 98020.0 2019-06-11 11:07:15.566000 -10.0 -850.0
Cslti 2019-06-11 11:03:42.539000 98030.0 97930.0 2019-06-11 11:10:00.879000 -100.0 -950.0
Cslti 2019-06-11 11:03:42.539000 98030.0 97930.0 2019-06-11 11:10:00.879000 -100.0 -1050.0
Cslf 2019-06-11 11:03:42.539000 98030.0 97930.0 2019-06-11 11:10:00.879000 -100.0 -1150.0
Cslf 2019-06-11 11:03:42.539000 98030.0 97930.0 2019-06-11 11:10:00.879000 -100.0 -1250.0
Vslt 2019-06-11 11:12:43.462000 98030.0 98090.0 2019-06-11 11:13:55.053000 -60.0 -1310.0
Vslt 2019-06-11 11:12:43.462000 98030.0 98090.0 2019-06-11 11:13:55.053000 -60.0 -1370.0
Vslt 2019-06-11 11:12:43.462000 98030.0 98090.0 2019-06-11 11:13:55.053000 -60.0 -1430.0
Vslti 2019-06-11 11:12:43.462000 98030.0 98130.0 2019-06-11 11:13:56.733000 -100.0 -1530.0
Vslti 2019-06-11 11:12:43.462000 98030.0 98130.0 2019-06-11 11:13:56.733000 -100.0 -1630.0
Vslf 2019-06-11 11:12:43.462000 98030.0 98130.0 2019-06-11 11:13:56.733000 -100.0 -1730.0
Vslf 2019-06-11 11:12:43.462000 98030.0 98130.0 2019-06-11 11:13:56.733000 -100.0 -1830.0
Cslt 2019-06-11 11:15:28.741000 98020.0 98200.0 2019-06-11 11:22:16.943000 180.0 -1650.0
Cslt 2019-06-11 11:15:28.741000 98020.0 98120.0 2019-06-11 11:18:49.861000 100.0 -1550.0
Cslt 2019-06-11 11:15:28.741000 98020.0 98200.0 2019-06-11 11:22:16.943000 180.0 -1370.0
Cslti 2019-06-11 11:15:28.741000 98020.0 98120.0 2019-06-11 11:18:49.861000 100.0 -1270.0
Cslti 2019-06-11 11:15:28.741000 98020.0 98020.0 2019-06-11 11:53:23.173000 0.0 -1270.0
Cslf 2019-06-11 11:15:28.741000 98020.0 98120.0 2019-06-11 11:18:49.861000 100.0 -1170.0
Cslf 2019-06-11 11:15:28.741000 98020.0 99090.0 2019-06-11 17:53:49.408000 1070.0 -100.0
