Cslt 2019-06-05 10:34:41.295000 97425.0 97420.0 2019-06-05 10:42:29.009000 -5.0 -5.0
Cslt 2019-06-05 10:34:41.295000 97425.0 97525.0 2019-06-05 10:41:24.327000 100.0 95.0
Cslt 2019-06-05 10:34:41.295000 97425.0 97420.0 2019-06-05 10:42:29.009000 -5.0 90.0
Cslti 2019-06-05 10:34:41.295000 97425.0 97525.0 2019-06-05 10:41:24.327000 100.0 190.0
Cslti 2019-06-05 10:34:41.295000 97425.0 97420.0 2019-06-05 10:42:29.009000 -5.0 185.0
Cslf 2019-06-05 10:34:41.295000 97425.0 97525.0 2019-06-05 10:41:24.327000 100.0 285.0
Cslf 2019-06-05 10:34:41.295000 97425.0 97325.0 2019-06-05 10:44:23.176000 -100.0 185.0
Cslt 2019-06-05 11:05:40.866000 97160.0 97070.0 2019-06-05 11:09:45.259000 -90.0 95.0
Cslt 2019-06-05 11:05:40.866000 97160.0 97070.0 2019-06-05 11:09:45.259000 -90.0 5.0
Cslt 2019-06-05 11:05:40.866000 97160.0 97070.0 2019-06-05 11:09:45.259000 -90.0 -85.0
Cslti 2019-06-05 11:05:40.866000 97160.0 97060.0 2019-06-05 11:10:00.945000 -100.0 -185.0
Cslti 2019-06-05 11:05:40.866000 97160.0 97060.0 2019-06-05 11:10:00.945000 -100.0 -285.0
Cslf 2019-06-05 11:05:40.866000 97160.0 97060.0 2019-06-05 11:10:00.945000 -100.0 -385.0
Cslf 2019-06-05 11:05:40.866000 97160.0 97060.0 2019-06-05 11:10:00.945000 -100.0 -485.0
Vslt 2019-06-05 11:11:42.508000 97160.0 97145.0 2019-06-05 11:19:57.749000 15.0 -470.0
Vslt 2019-06-05 11:11:42.508000 97160.0 97060.0 2019-06-05 11:14:27.945000 100.0 -370.0
Vslt 2019-06-05 11:11:42.508000 97160.0 97145.0 2019-06-05 11:19:57.749000 15.0 -355.0
Vslti 2019-06-05 11:11:42.508000 97160.0 97060.0 2019-06-05 11:14:27.945000 100.0 -255.0
Vslti 2019-06-05 11:11:42.508000 97160.0 97165.0 2019-06-05 11:20:24.618000 -5.0 -260.0
Vslf 2019-06-05 11:11:42.508000 97160.0 97060.0 2019-06-05 11:14:27.945000 100.0 -160.0
Vslf 2019-06-05 11:11:42.508000 97160.0 97025.0 2019-06-05 11:27:01.211000 135.0 -25.0
Cslt 2019-06-05 11:27:01.251000 97025.0 96935.0 2019-06-05 11:29:21.504000 -90.0 -115.0
Cslt 2019-06-05 11:27:01.251000 97025.0 96935.0 2019-06-05 11:29:21.504000 -90.0 -205.0
Cslt 2019-06-05 11:27:01.251000 97025.0 96935.0 2019-06-05 11:29:21.504000 -90.0 -295.0
Cslti 2019-06-05 11:27:01.251000 97025.0 96920.0 2019-06-05 11:29:39.417000 -105.0 -400.0
Cslti 2019-06-05 11:27:01.251000 97025.0 96920.0 2019-06-05 11:29:39.417000 -105.0 -505.0
Cslf 2019-06-05 11:27:01.251000 97025.0 96920.0 2019-06-05 11:29:39.417000 -105.0 -610.0
Cslf 2019-06-05 11:27:01.251000 97025.0 96920.0 2019-06-05 11:29:39.417000 -105.0 -715.0
Cslt 2019-06-05 11:30:55.822000 96820.0 96800.0 2019-06-05 11:32:55.764000 -20.0 -735.0
Cslt 2019-06-05 11:30:55.822000 96820.0 96800.0 2019-06-05 11:32:55.764000 -20.0 -755.0
Cslt 2019-06-05 11:30:55.822000 96820.0 96800.0 2019-06-05 11:32:55.764000 -20.0 -775.0
Cslti 2019-06-05 11:30:55.822000 96820.0 96720.0 2019-06-05 11:37:42.406000 -100.0 -875.0
Cslti 2019-06-05 11:30:55.822000 96820.0 96720.0 2019-06-05 11:37:42.406000 -100.0 -975.0
Cslf 2019-06-05 11:30:55.822000 96820.0 96720.0 2019-06-05 11:37:42.406000 -100.0 -1075.0
Cslf 2019-06-05 11:30:55.822000 96820.0 96720.0 2019-06-05 11:37:42.406000 -100.0 -1175.0
