Cslt 2019-06-12 15:32:13.353000 98925.0 98830.0 2019-06-12 15:32:50.506000 -95.0 -95.0
Cslt 2019-06-12 15:32:13.353000 98925.0 98830.0 2019-06-12 15:32:50.506000 -95.0 -190.0
Cslt 2019-06-12 15:32:13.353000 98925.0 98830.0 2019-06-12 15:32:50.506000 -95.0 -285.0
Cslti 2019-06-12 15:32:13.353000 98925.0 98825.0 2019-06-12 15:32:51.160000 -100.0 -385.0
Cslti 2019-06-12 15:32:13.353000 98925.0 98825.0 2019-06-12 15:32:51.160000 -100.0 -485.0
Cslf 2019-06-12 15:32:13.353000 98925.0 98825.0 2019-06-12 15:32:51.160000 -100.0 -585.0
Cslf 2019-06-12 15:32:13.353000 98925.0 98825.0 2019-06-12 15:32:51.160000 -100.0 -685.0
Vslt 2019-06-12 15:36:24.662000 98940.0 99030.0 2019-06-12 15:38:13.071000 -90.0 -775.0
Vslt 2019-06-12 15:36:24.662000 98940.0 99030.0 2019-06-12 15:38:13.071000 -90.0 -865.0
Vslt 2019-06-12 15:36:24.662000 98940.0 99030.0 2019-06-12 15:38:13.071000 -90.0 -955.0
Vslti 2019-06-12 15:36:24.662000 98940.0 99040.0 2019-06-12 15:38:26.689000 -100.0 -1055.0
Vslti 2019-06-12 15:36:24.662000 98940.0 99040.0 2019-06-12 15:38:26.689000 -100.0 -1155.0
Vslf 2019-06-12 15:36:24.662000 98940.0 99040.0 2019-06-12 15:38:26.689000 -100.0 -1255.0
Vslf 2019-06-12 15:36:24.662000 98940.0 99040.0 2019-06-12 15:38:26.689000 -100.0 -1355.0
