Vslt 2019-06-07 09:15:13.447000 97780.0 97770.0 2019-06-07 09:19:16.090000 10.0 10.0
Vslt 2019-06-07 09:15:13.447000 97780.0 97680.0 2019-06-07 09:18:15.252000 100.0 110.0
Vslt 2019-06-07 09:15:13.447000 97780.0 97770.0 2019-06-07 09:19:16.090000 10.0 120.0
Vslti 2019-06-07 09:15:13.447000 97780.0 97680.0 2019-06-07 09:18:15.252000 100.0 220.0
Vslti 2019-06-07 09:15:13.447000 97780.0 97780.0 2019-06-07 09:19:17.988000 0.0 220.0
Vslf 2019-06-07 09:15:13.447000 97780.0 97680.0 2019-06-07 09:18:15.252000 100.0 320.0
Vslf 2019-06-07 09:15:13.447000 97780.0 97880.0 2019-06-07 09:50:53.886000 -100.0 220.0
Cslt 2019-06-07 09:54:27.258000 97780.0 97710.0 2019-06-07 09:56:41.009000 -70.0 150.0
Cslt 2019-06-07 09:54:27.258000 97780.0 97710.0 2019-06-07 09:56:41.009000 -70.0 80.0
Cslt 2019-06-07 09:54:27.258000 97780.0 97710.0 2019-06-07 09:56:41.009000 -70.0 10.0
Cslti 2019-06-07 09:54:27.258000 97780.0 97680.0 2019-06-07 09:56:49.634000 -100.0 -90.0
Cslti 2019-06-07 09:54:27.258000 97780.0 97680.0 2019-06-07 09:56:49.634000 -100.0 -190.0
Cslf 2019-06-07 09:54:27.258000 97780.0 97680.0 2019-06-07 09:56:49.634000 -100.0 -290.0
Cslf 2019-06-07 09:54:27.258000 97780.0 97680.0 2019-06-07 09:56:49.634000 -100.0 -390.0
Vslt 2019-06-07 09:57:46.435000 97785.0 97730.0 2019-06-07 10:01:40.522000 55.0 -335.0
Vslt 2019-06-07 09:57:46.435000 97785.0 97685.0 2019-06-07 09:59:26.730000 100.0 -235.0
Vslt 2019-06-07 09:57:46.435000 97785.0 97730.0 2019-06-07 10:01:40.522000 55.0 -180.0
Vslti 2019-06-07 09:57:46.435000 97785.0 97685.0 2019-06-07 09:59:26.730000 100.0 -80.0
Vslti 2019-06-07 09:57:46.435000 97785.0 97290.0 2019-06-07 10:26:18.904000 495.0 415.0
Vslf 2019-06-07 09:57:46.435000 97785.0 97685.0 2019-06-07 09:59:26.730000 100.0 515.0
Vslf 2019-06-07 09:57:46.435000 97785.0 97290.0 2019-06-07 10:26:18.904000 495.0 1010.0
Cslt 2019-06-07 10:26:18.938000 97290.0 97385.0 2019-06-07 10:31:35.241000 95.0 1105.0
Cslt 2019-06-07 10:26:18.938000 97290.0 97395.0 2019-06-07 10:28:58.924000 105.0 1210.0
Cslt 2019-06-07 10:26:18.938000 97290.0 97385.0 2019-06-07 10:31:35.241000 95.0 1305.0
Cslti 2019-06-07 10:26:18.938000 97290.0 97395.0 2019-06-07 10:28:58.924000 105.0 1410.0
Cslti 2019-06-07 10:26:18.938000 97290.0 97285.0 2019-06-07 10:34:15.884000 -5.0 1405.0
Cslf 2019-06-07 10:26:18.938000 97290.0 97395.0 2019-06-07 10:28:58.924000 105.0 1510.0
Cslf 2019-06-07 10:26:18.938000 97290.0 97780.0 2019-06-07 11:06:41.323000 490.0 2000.0
Cslt 2019-06-07 11:06:41.330000 97780.0 97720.0 2019-06-07 11:07:51.335000 -60.0 1940.0
Cslt 2019-06-07 11:06:41.330000 97780.0 97720.0 2019-06-07 11:07:51.335000 -60.0 1880.0
Cslt 2019-06-07 11:06:41.330000 97780.0 97720.0 2019-06-07 11:07:51.335000 -60.0 1820.0
Cslti 2019-06-07 11:06:41.330000 97780.0 97680.0 2019-06-07 11:08:11.398000 -100.0 1720.0
Cslti 2019-06-07 11:06:41.330000 97780.0 97680.0 2019-06-07 11:08:11.398000 -100.0 1620.0
Cslf 2019-06-07 11:06:41.330000 97780.0 97680.0 2019-06-07 11:08:11.398000 -100.0 1520.0
Cslf 2019-06-07 11:06:41.330000 97780.0 97680.0 2019-06-07 11:08:11.398000 -100.0 1420.0
Vslt 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 1310.0
Vslt 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 1200.0
Vslt 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 1090.0
Vslti 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 980.0
Vslti 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 870.0
Vslf 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 760.0
Vslf 2019-06-07 11:34:24.947000 97785.0 97895.0 2019-06-07 11:34:26.270000 -110.0 650.0
Cslt 2019-06-07 15:49:42.837000 97780.0 97770.0 2019-06-07 15:55:49.715000 -10.0 640.0
Cslt 2019-06-07 15:49:42.837000 97780.0 97770.0 2019-06-07 15:55:49.715000 -10.0 630.0
Cslt 2019-06-07 15:49:42.837000 97780.0 97770.0 2019-06-07 15:55:49.715000 -10.0 620.0
Cslti 2019-06-07 15:49:42.837000 97780.0 97880.0 2019-06-07 16:07:03.658000 100.0 720.0
Cslti 2019-06-07 15:49:42.837000 97780.0 97780.0 2019-06-07 16:26:02.387000 0.0 720.0
Cslf 2019-06-07 15:49:42.837000 97780.0 97880.0 2019-06-07 16:07:03.658000 100.0 820.0
Cslf 2019-06-07 15:49:42.837000 97780.0 98025.0 2019-06-07 17:53:59.879000 245.0 1065.0
