Vslt 2019-06-06 10:02:20.794000 97160.0 97220.0 2019-06-06 10:05:01.999000 -60.0 -60.0
Vslt 2019-06-06 10:02:20.794000 97160.0 97220.0 2019-06-06 10:05:01.999000 -60.0 -120.0
Vslt 2019-06-06 10:02:20.794000 97160.0 97220.0 2019-06-06 10:05:01.999000 -60.0 -180.0
Vslti 2019-06-06 10:02:20.794000 97160.0 97265.0 2019-06-06 10:05:36.588000 -105.0 -285.0
Vslti 2019-06-06 10:02:20.794000 97160.0 97265.0 2019-06-06 10:05:36.588000 -105.0 -390.0
Vslf 2019-06-06 10:02:20.794000 97160.0 97265.0 2019-06-06 10:05:36.588000 -105.0 -495.0
Vslf 2019-06-06 10:02:20.794000 97160.0 97265.0 2019-06-06 10:05:36.588000 -105.0 -600.0
Cslt 2019-06-06 10:06:49.697000 97155.0 97065.0 2019-06-06 10:10:21.438000 -90.0 -690.0
Cslt 2019-06-06 10:06:49.697000 97155.0 97065.0 2019-06-06 10:10:21.438000 -90.0 -780.0
Cslt 2019-06-06 10:06:49.697000 97155.0 97065.0 2019-06-06 10:10:21.438000 -90.0 -870.0
Cslti 2019-06-06 10:06:49.697000 97155.0 97055.0 2019-06-06 10:11:42.482000 -100.0 -970.0
Cslti 2019-06-06 10:06:49.697000 97155.0 97055.0 2019-06-06 10:11:42.482000 -100.0 -1070.0
Cslf 2019-06-06 10:06:49.697000 97155.0 97055.0 2019-06-06 10:11:42.482000 -100.0 -1170.0
Cslf 2019-06-06 10:06:49.697000 97155.0 97055.0 2019-06-06 10:11:42.482000 -100.0 -1270.0
Vslt 2019-06-06 10:35:07.832000 97160.0 96795.0 2019-06-06 10:40:51.017000 365.0 -905.0
Vslt 2019-06-06 10:35:07.832000 97160.0 97050.0 2019-06-06 10:36:38.810000 110.0 -795.0
Vslt 2019-06-06 10:35:07.832000 97160.0 96795.0 2019-06-06 10:40:51.017000 365.0 -430.0
Vslti 2019-06-06 10:35:07.832000 97160.0 97050.0 2019-06-06 10:36:38.810000 110.0 -320.0
Vslti 2019-06-06 10:35:07.832000 97160.0 96430.0 2019-06-06 11:05:37.999000 730.0 410.0
Vslf 2019-06-06 10:35:07.832000 97160.0 97050.0 2019-06-06 10:36:38.810000 110.0 520.0
Vslf 2019-06-06 10:35:07.832000 97160.0 96430.0 2019-06-06 11:05:37.999000 730.0 1250.0
Cslt 2019-06-06 11:05:38.032000 96430.0 96355.0 2019-06-06 11:09:13.448000 -75.0 1175.0
Cslt 2019-06-06 11:05:38.032000 96430.0 96355.0 2019-06-06 11:09:13.448000 -75.0 1100.0
Cslt 2019-06-06 11:05:38.032000 96430.0 96355.0 2019-06-06 11:09:13.448000 -75.0 1025.0
Cslti 2019-06-06 11:05:38.032000 96430.0 96330.0 2019-06-06 11:09:47.172000 -100.0 925.0
Cslti 2019-06-06 11:05:38.032000 96430.0 96330.0 2019-06-06 11:09:47.172000 -100.0 825.0
Cslf 2019-06-06 11:05:38.032000 96430.0 96330.0 2019-06-06 11:09:47.172000 -100.0 725.0
Cslf 2019-06-06 11:05:38.032000 96430.0 96330.0 2019-06-06 11:09:47.172000 -100.0 625.0
Vslt 2019-06-06 11:13:37.769000 96440.0 96270.0 2019-06-06 11:31:41.967000 170.0 795.0
Vslt 2019-06-06 11:13:37.769000 96440.0 96325.0 2019-06-06 11:20:47.731000 115.0 910.0
Vslt 2019-06-06 11:13:37.769000 96440.0 96270.0 2019-06-06 11:31:41.967000 170.0 1080.0
Vslti 2019-06-06 11:13:37.769000 96440.0 96325.0 2019-06-06 11:20:47.731000 115.0 1195.0
Vslti 2019-06-06 11:13:37.769000 96440.0 96440.0 2019-06-06 11:37:05.804000 0.0 1195.0
Vslf 2019-06-06 11:13:37.769000 96440.0 96325.0 2019-06-06 11:20:47.731000 115.0 1310.0
Vslf 2019-06-06 11:13:37.769000 96440.0 96545.0 2019-06-06 11:52:20.485000 -105.0 1205.0
Cslt 2019-06-06 11:52:45.119000 96430.0 96420.0 2019-06-06 12:02:21.521000 -10.0 1195.0
Cslt 2019-06-06 11:52:45.119000 96430.0 96420.0 2019-06-06 12:02:21.521000 -10.0 1185.0
Cslt 2019-06-06 11:52:45.119000 96430.0 96420.0 2019-06-06 12:02:21.521000 -10.0 1175.0
Cslti 2019-06-06 11:52:45.119000 96430.0 96330.0 2019-06-06 12:04:33.873000 -100.0 1075.0
Cslti 2019-06-06 11:52:45.119000 96430.0 96330.0 2019-06-06 12:04:33.873000 -100.0 975.0
Cslf 2019-06-06 11:52:45.119000 96430.0 96330.0 2019-06-06 12:04:33.873000 -100.0 875.0
Cslf 2019-06-06 11:52:45.119000 96430.0 96330.0 2019-06-06 12:04:33.873000 -100.0 775.0
Vslt 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 665.0
Vslt 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 555.0
Vslt 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 445.0
Vslti 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 335.0
Vslti 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 225.0
Vslf 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 115.0
Vslf 2019-06-06 12:07:33.044000 96435.0 96545.0 2019-06-06 12:10:10.609000 -110.0 5.0
Cslt 2019-06-06 12:47:22.075000 96430.0 96385.0 2019-06-06 12:50:08.257000 -45.0 -40.0
Cslt 2019-06-06 12:47:22.075000 96430.0 96385.0 2019-06-06 12:50:08.257000 -45.0 -85.0
Cslt 2019-06-06 12:47:22.075000 96430.0 96385.0 2019-06-06 12:50:08.257000 -45.0 -130.0
Cslti 2019-06-06 12:47:22.075000 96430.0 96530.0 2019-06-06 13:00:17.678000 100.0 -30.0
Cslti 2019-06-06 12:47:22.075000 96430.0 96430.0 2019-06-06 13:04:59.602000 0.0 -30.0
Cslf 2019-06-06 12:47:22.075000 96430.0 96530.0 2019-06-06 13:00:17.678000 100.0 70.0
Cslf 2019-06-06 12:47:22.075000 96430.0 97160.0 2019-06-06 15:32:52.316000 730.0 800.0
Cslt 2019-06-06 15:32:52.356000 97160.0 97295.0 2019-06-06 15:33:31.659000 135.0 935.0
Cslt 2019-06-06 15:32:52.356000 97160.0 97260.0 2019-06-06 15:33:09.393000 100.0 1035.0
Cslt 2019-06-06 15:32:52.356000 97160.0 97295.0 2019-06-06 15:33:31.659000 135.0 1170.0
Cslti 2019-06-06 15:32:52.356000 97160.0 97260.0 2019-06-06 15:33:09.393000 100.0 1270.0
Cslti 2019-06-06 15:32:52.356000 97160.0 97160.0 2019-06-06 16:11:02.034000 0.0 1270.0
Cslf 2019-06-06 15:32:52.356000 97160.0 97260.0 2019-06-06 15:33:09.393000 100.0 1370.0
